y,u1,u2,u3,u4
1,-0.040569258,0.06326027,0.107058733,0.103643639
1,-0.030342448,0.060362243,0.09387689,0.110329757
1,-0.030509483,0.079831118,-0.025955591,0.121108093
1,-0.043964661,0.070100505,-0.062505702,0.153742477
1,-0.07164036,0.070914196,-0.131596125,0.172194812
1,-0.061279684,0.089573323,-0.201922085,0.204076012
1,-0.058714814,0.092495548,-0.073689876,0.21336618
1,-0.076257052,0.090803741,0.011996088,0.1405325
1,-0.063244615,0.084319466,0.177942793,0.149855499
1,-0.059714081,0.076115084,0.339739988,0.08284517
1,-0.069389035,0.00325705,0.492349092,0.047602813
1,-0.052447535,0.070006722,0.530956377,0.02438637
1,-0.047371643,0.065878598,0.509470383,0.023453807
1,-0.048668276,0.021586419,0.459645479,0.014047114
1,-0.066754952,0.053896159,0.413903162,0.046174914
1,-0.049049021,0.047358487,0.350767158,0.097865552
1,-0.049569107,0.040523138,0.312470576,0.042734123
1,0.022500217,0.048997571,0.17036769,0.064631835
1,-0.00923755,0.036366951,0.079759796,0.099818936
1,-0.013121281,0.012863142,-0.081141671,0.157738256
1,-0.049474059,0.055962882,-0.231314494,0.165753801
1,-0.066060284,0.075819527,-0.2811221,0.170370812
1,-0.053329349,0.071877204,-0.204030435,0.177619996
1,-0.059615449,0.09204918,-0.08001872,0.153870152
1,-0.111720532,0.085660994,0.053101614,0.131816328
1,-0.08048873,0.120651195,0.205898519,0.119326491
1,-0.135334605,0.11965927,0.251639312,0.14816089
1,-0.102159602,0.101768307,0.320923444,0.076390679
1,-0.068670202,0.107576623,0.400302763,0.055542311
1,-0.070226339,0.079223808,0.41471114,0.038063061
1,-0.062331586,0.067578802,0.433672203,0.033135468
1,-0.043783829,0.095764011,0.497553885,0.007951304
1,-0.030173889,0.040489567,0.56643128,-0.008300174
1,-0.040550951,0.012741238,0.631707517,-0.039375167
1,0.010860464,0.015489095,0.687600403,-0.069782738
1,0.061402205,0.013219244,0.720461376,-0.098673923
1,0.053279251,0.024353832,0.583947524,-0.067026794
1,0.0403048,-0.044035664,0.456219824,-0.043482996
1,0.039619018,-0.021444184,0.26089153,-0.017938488
1,0.043709611,-0.014553899,0.069436364,0.034478366
1,0.060648302,-0.01853672,-0.142305416,0.08260646
1,0.046618904,-0.011357175,-0.185435075,0.139196546
1,0.060896334,-0.008336737,-0.20454303,0.100556331
1,0.032717036,0.000434826,-0.20850677,0.103232489
1,0.017985429,0.018407254,-0.198656554,0.113303676
1,0.011595299,0.013772946,-0.175190943,0.076231243
1,0.01625196,0.027614622,-0.176691831,0.111387961
1,-0.025383512,0.078299665,-0.228143525,0.155279662
1,-0.031345207,0.04677662,-0.294512371,0.162656749
1,-0.043923047,0.061439091,-0.383779068,0.185463126
1,-0.063615448,0.079398768,-0.448005876,0.201251122
1,-0.079710916,0.111669615,-0.478974253,0.216797069
1,-0.106383212,0.092526346,-0.409081721,0.20434528
1,-0.105775503,0.121350875,-0.359220344,0.199681609
1,-0.108409326,0.14668823,-0.245906348,0.187437939
1,-0.106253218,0.13007965,-0.150822955,0.158158532
1,-0.124522462,0.12591432,-0.083009914,0.153483421
1,-0.151532294,0.138157083,-0.10930318,0.172508191
1,-0.122046041,0.130763814,-0.161012036,0.175176595
1,-0.14173448,0.155641929,-0.203935811,0.217559725
1,-0.144379895,0.144520007,-0.270611914,0.22006163
1,-0.162922069,0.151669137,-0.318509625,0.22611765
1,-0.168225713,0.160729089,-0.226795937,0.225822447
1,-0.163580433,0.169875872,-0.150612768,0.195507898
1,-0.162200631,0.145816791,-0.038236078,0.174858694
1,-0.15458251,0.150560256,0.092268157,0.170218685
1,-0.148566902,0.145979598,0.174026564,0.117337853
1,-0.147734322,0.126211006,0.165222191,0.108161564
1,-0.170951867,0.14098199,0.160434293,0.11278746
1,-0.127351798,0.123230385,0.182659253,0.101288003
1,-0.131082692,0.125775632,0.173744422,0.118336155
1,-0.117102779,0.120281295,0.113619997,0.116276266
1,-0.109612404,0.132153138,0.076447861,0.124150493
1,-0.116917384,0.110785643,-0.001560501,0.123835965
1,-0.111785427,0.115776122,-0.043235615,0.132414535
1,-0.105512856,0.129111409,-0.07041622,0.136653102
1,-0.103366448,0.120711303,-0.04963574,0.132023171
1,-0.091886227,0.10487209,0.032273272,0.136850452
1,-0.123250917,0.110957995,0.018873528,0.109345004
1,-0.112226233,0.081658125,0.087539047,0.130633324
1,-0.096747115,0.131617501,0.089703143,0.089514762
1,-0.109092942,0.100378597,0.054131791,0.099872094
1,-0.12068343,0.118525061,-0.049805456,0.121379901
1,-0.109547041,0.107640269,-0.164445355,0.143959566
1,-0.139532664,0.115749879,-0.248686265,0.170692543
1,-0.12094543,0.122692355,-0.341611053,0.19355709
1,-0.157065406,0.128231615,-0.325973764,0.205447435
1,-0.13199697,0.130318922,-0.270603925,0.183555814
1,-0.140320919,0.177789939,-0.196331961,0.176367218
1,-0.140800169,0.128837158,-0.133592563,0.174629114
1,-0.156074954,0.14249077,-0.100767187,0.153555797
1,-0.157961432,0.151334012,-0.141229012,0.169669706
1,-0.156496025,0.147309204,-0.208427131,0.214632253
1,-0.201631406,0.158599898,-0.27658552,0.21613629
1,-0.192002878,0.1665681,-0.354028106,0.22001195
1,-0.200878984,0.155487113,-0.389611378,0.242579344
1,-0.198790401,0.186693817,-0.381230444,0.247207165
1,-0.218504859,0.175040787,-0.428979484,0.230898116
1,-0.204513076,0.200978758,-0.31640466,0.256949046
1,-0.294455543,0.207898682,-0.287261577,0.244024126
1,-0.221424963,0.212942564,-0.272664702,0.25190471
1,-0.229814637,0.2112491,-0.168574167,0.230930031
1,-0.248295677,0.213871087,-0.064004635,0.199611959
1,-0.23468979,0.199696489,0.050773502,0.172268764
1,-0.223054883,0.228125668,0.181835768,0.137301735
1,-0.214968568,0.166916494,0.28570093,0.09741385
1,-0.192626803,0.176427373,0.379972131,0.09438134
1,-0.188101321,0.176173434,0.461329386,0.058348402
1,-0.197008549,0.153618388,0.567228913,0.110260299
1,-0.146718146,0.132018277,0.676645081,-0.014191989
1,-0.133445278,0.130310327,0.735486627,-0.065260217
1,-0.105728885,0.081076955,0.589915643,-0.027808537
1,-0.150648543,0.09015372,0.443947737,-0.013461891
1,-0.096412634,0.097193454,0.260768585,0.05440718
1,-0.08685569,0.090018615,0.060588023,0.095212455
1,-0.078264606,0.082392547,-0.117156727,0.109323836
1,-0.081470966,0.07939367,-0.171567544,0.121895373
1,-0.095424324,0.091971472,-0.232230753,0.140506744
1,-0.109231182,0.076903977,-0.154741056,0.118686698
1,-0.103019071,0.075731767,-0.161865694,0.112367704
1,-0.089244919,0.083424136,-0.062538312,0.102245137
1,-0.084996719,0.101042102,-0.013944709,0.100290978
1,-0.123058407,0.088535866,0.002654255,0.088960649
1,-0.095986223,0.178860006,0.007310732,0.104556447
1,-0.098388675,0.061781346,0.099156563,0.104592695
1,-0.095471531,0.109476089,0.120237395,0.048989862
1,-0.095916529,0.052570059,0.118553844,0.052217957
1,-0.097325027,0.074678198,0.227246329,0.037469134
1,-0.086436167,0.119608149,0.293717876,0.027456954
1,-0.102451224,0.054265218,0.426539066,-0.044712589
1,-0.064159925,0.0396989,0.526734202,-0.059087023
1,-0.0774348,0.027979094,0.638403766,-0.114227809
1,-0.035695968,0.029339489,0.512113104,-0.07562792
1,-0.0290073,0.025443386,0.410504414,-0.066430951
1,-0.024774695,0.013101746,0.296275572,-0.046530883
1,-0.011755997,0.007797113,0.215546454,-0.027832681
1,0.004368657,0.000197841,0.082503942,-0.020083787
1,-0.004596025,-0.007981241,0.125788972,-0.022406384
1,0.005557158,-0.009233547,0.132819928,-0.039659737
1,0.012414021,0.040591169,0.175190969,-0.07307435
1,0.0465638,-0.044790437,0.246459235,-0.088459546
1,0.027772944,-0.025863271,0.264549643,-0.076767671
1,0.024559677,-0.035351828,0.150879741,-0.059436068
1,0.036512971,-0.071991336,0.022266605,-0.022763926
1,0.020563816,-0.038500613,-0.126794168,0.010206575
1,0.01031992,0.009997527,-0.294271937,0.045164451
1,-0.003542051,0.055442065,-0.445654571,0.096859932
1,-0.004084978,0.021792329,-0.465241631,0.093244428
1,-0.031896029,0.043709752,-0.546737499,0.122260011
1,-0.052866293,0.048274717,-0.579217562,0.170692237
1,-0.082101653,0.070559908,-0.589911004,0.164427365
1,-0.094972513,0.079386038,-0.611436591,0.18955122
1,-0.218228782,0.107545034,-0.603901332,0.187757528
1,-0.158854943,0.141684044,-0.610126887,0.19542743
1,-0.174262355,0.161946376,-0.598652998,0.22251775
1,-0.187597588,0.170970544,-0.603083774,0.260112122
1,-0.261265295,0.190165137,-0.463730094,0.234622258
1,-0.199237777,0.183774797,-0.440419654,0.20298428
1,-0.221427251,0.184006138,-0.310348879,0.186068118
1,-0.278353482,0.185077026,-0.1928505,0.167194575
1,-0.252160117,0.217860937,-0.079699323,0.152176335
1,-0.241908586,0.195250015,-0.115892185,0.189158531
1,-0.229193196,0.212783054,-0.170448399,0.178144449
1,-0.25810412,0.199151893,-0.235426707,0.267261393
1,-0.237672806,0.200798705,-0.286294028,0.194397062
1,-0.251192181,0.206369626,-0.323197791,0.195913526
1,-0.250806147,0.225033352,-0.299184423,0.202929183
1,-0.265736329,0.162105926,-0.265193234,0.222148553
1,-0.266181356,0.206093978,-0.207738312,0.18664281
1,-0.263063938,0.211867107,-0.158546269,0.178211311
1,-0.256785766,0.226673396,-0.14196588,0.179941476
1,-0.250146583,0.218911856,-0.139331324,0.167253523
1,-0.264473383,0.200113991,-0.145488582,0.200940814
1,-0.259282241,0.207261144,-0.15710149,0.177953509
1,-0.247134992,0.212929523,-0.169543092,0.174398507
1,-0.268219203,0.21697773,-0.147934332,0.186794639
1,-0.247402799,0.215074283,-0.13503611,0.187096433
1,-0.251055357,0.223075073,-0.10514237,0.164264338
1,-0.249007433,0.216725909,-0.096160573,0.175187893
1,-0.243437748,0.212462713,-0.027755834,0.154499561
1,-0.243558168,0.212272674,0.058527365,0.144129232
1,-0.243667692,0.191117615,0.168157488,0.107642859
1,-0.2919704,0.191869141,0.255911633,0.084872422
1,-0.214692831,0.222813637,0.263451387,0.058885661
1,-0.215482464,0.125128022,0.264784247,0.068283895
1,-0.219208251,0.177550491,0.207659709,0.08059874
1,-0.237758442,0.170031475,0.116527965,0.093219507
1,-0.207136435,0.189886486,0.032660001,0.11986106
1,-0.189437125,0.16092323,-0.036638981,0.142065396
1,-0.183742924,0.151426455,-0.004318575,0.118835831
1,-0.180662617,0.158337995,0.036952406,0.10756214
1,-0.196292834,0.219978556,0.116567396,0.090357293
1,-0.169630422,0.141378877,0.182088733,0.087790059
1,-0.16365042,0.151646724,0.203865871,0.064169669
1,-0.166980708,0.149352474,0.119151006,0.07589883
1,-0.176508638,0.134740056,0.018121832,0.099280657
1,-0.163499679,0.148600691,-0.107875993,0.129599201
1,-0.184061856,0.144937613,-0.244612809,0.169767369
1,-0.188269368,0.182654342,-0.358518494,0.198332118
1,-0.228256402,0.166363905,-0.371967523,0.201613441
1,-0.218345915,0.17464061,-0.297888272,0.194711697
1,-0.183201122,0.147804933,-0.287575444,0.230941597
1,-0.201681963,0.178379696,-0.160347806,0.184495155
1,-0.205967155,0.182661648,-0.096780574,0.153163959
1,-0.224178329,0.185305208,-0.035147414,0.150898442
1,-0.21137862,0.196758873,0.068369128,0.133080319
1,-0.208745211,0.195742995,0.134824559,0.103924096
1,-0.19003675,0.182317427,0.25151109,0.111954876
1,-0.274941431,0.165389437,0.346455113,0.065486509
1,-0.191549793,0.159188974,0.392602288,0.024289172
1,-0.184836864,0.195951715,0.212194845,0.063615218
1,-0.18528318,0.150027876,0.121650182,0.11541569
1,-0.185567754,0.105143754,-0.099125986,0.217583481
1,-0.189740996,0.162958405,-0.301149766,0.199033998
1,-0.219343278,0.188071801,-0.503719518,0.236921839
1,-0.211871285,0.19470578,-0.571299642,0.258982683
1,-0.216688201,0.20406501,-0.474195927,0.262284979
1,-0.277561128,0.255072281,-0.384084433,0.226810634
1,-0.228401256,0.216418149,-0.218485452,0.216736639
1,-0.238689512,0.206649527,-0.057559028,0.170916915
1,-0.247318931,0.201518915,0.108075104,0.129746894
1,-0.236907802,0.240227658,0.165911662,0.12632194
1,-0.263462778,0.205680158,0.158953481,0.128801239
1,-0.244388021,0.207810216,0.136429562,0.120942563
1,-0.242323282,0.112564904,0.097024199,0.138509357
1,-0.238730017,0.208822033,0.047405951,0.151839684
1,-0.236167808,0.21368792,-0.002555849,0.169474308
1,-0.238141195,0.207314429,-0.015664845,0.180257369
1,-0.23578253,0.205425197,-0.07494618,0.193356903
1,-0.412892426,0.21013753,-0.072870665,0.193608982
1,-0.246929824,0.215848267,-0.096169114,0.190385237
1,-0.248454729,0.223493221,-0.122169975,0.247991125
1,-0.258713916,0.240515918,-0.185214773,0.210712567
1,-0.26075902,0.223132298,-0.250061022,0.227151707
1,-0.288878474,0.238569672,-0.263883546,0.253257738
1,-0.29106647,0.253060818,-0.259532331,0.288075153
1,-0.278130225,0.258248415,-0.246572765,0.28316024
1,-0.321713978,0.261216992,-0.190222725,0.243474473
1,-0.311178118,0.284853384,-0.115977496,0.248320252
1,-0.307588414,0.272920868,-0.076711748,0.235531237
1,-0.32544925,0.276879121,-0.025349396,0.229898028
1,-0.332092232,0.311942359,0.015652192,0.22355831
1,-0.325245096,0.266581459,0.050598411,0.211516884
1,-0.312938559,0.270435813,0.091935222,0.216035196
1,-0.334223186,0.286152573,0.12401368,0.203937483
1,-0.308364663,0.291368547,0.141709827,0.206966966
1,-0.326874711,0.288527274,0.022630666,0.24433912
1,-0.316121812,0.298232277,-0.036575304,0.249002311
1,-0.317964273,0.289860946,-0.147901553,0.273563676
1,-0.341507669,0.266638274,-0.280866207,0.353478484
1,-0.342758251,0.303210947,-0.32046792,0.328719352
1,-0.338708882,0.307121289,-0.217793109,0.341653751
1,-0.348402015,0.335375497,-0.116751013,0.309522303
1,-0.347579379,0.290852542,0.03736797,0.265922369
1,-0.358356571,0.312038996,0.151364197,0.245722888
1,-0.340073106,0.301767789,0.321637424,0.206763319
1,-0.338718113,0.305031384,0.339615586,0.204305021
1,-0.350584135,0.309848377,0.310955748,0.206900463
1,-0.362690479,0.311026961,0.264196858,0.227483645
1,-0.342772424,0.336140409,0.187848568,0.237793788
1,-0.325650517,0.310520486,0.119253376,0.258656863
1,-0.378862995,0.324900667,0.097940267,0.257071936
1,-0.360628083,0.304275453,0.117175072,0.248090163
1,-0.34247615,0.303469704,0.163734628,0.240514857
1,-0.325755001,0.302478128,0.234051724,0.225359841
1,-0.316302136,0.294805586,0.309130549,0.213214487
1,-0.318002072,0.289599399,0.360406475,0.202828451
1,-0.341642722,0.289415464,0.31358473,0.206426427
1,-0.308569893,0.286304355,0.257027015,0.240470693
1,-0.343546607,0.281160875,0.193006872,0.231827596
1,-0.317456782,0.291817725,0.124719992,0.24842003
1,-0.343465806,0.297904953,0.086353366,0.26138362
1,-0.320747567,0.28379464,0.092450719,0.296511464
1,-0.322648168,0.292179166,0.104550141,0.267384793
1,-0.348451489,0.279229543,0.136989817,0.283974503
1,-0.333814722,0.305079592,0.171197265,0.318341045
1,-0.314155227,0.296473503,0.220627462,0.256279224
1,-0.331418668,0.316484218,0.320183092,0.251578564
1,-0.319352676,0.279565169,0.372492391,0.220482236
1,-0.398813099,0.254081458,0.495535135,0.244933739
1,-0.310887866,0.270004365,0.57380562,0.223748455
1,-0.301060704,0.288239216,0.626391026,0.165658753
1,-0.294897378,0.285956,0.693681232,0.141962877
1,-0.273421226,0.273334046,0.782097122,0.123111124
1,-0.251388801,0.233029325,0.808890234,0.096392966
1,-0.246943628,0.221175996,0.843080245,0.099425066
1,-0.232761925,0.23332922,0.720769672,0.107780701
1,-0.240599096,0.228202,0.615570396,0.149451599
1,-0.230999431,0.238137473,0.495705093,0.173073912
1,-0.24072107,0.221148028,0.334434873,0.183598134
1,-0.21902435,0.226013509,0.192221464,0.214155213
1,-0.237043033,0.297734258,0.169811771,0.219840848
1,-0.232017452,0.219136362,0.247184095,0.222212815
1,-0.29786816,0.223004464,0.295383633,0.205005039
1,-0.216515454,0.229250605,0.363787924,0.194263765
1,-0.218143329,0.225778299,0.453676778,0.16734393
1,-0.216276441,0.243082558,0.48182957,0.157232198
1,-0.222199041,0.266967124,0.585200903,0.145585555
1,-0.21165674,0.213342542,0.637780865,0.129368795
1,-0.230536217,0.201929776,0.70587322,0.102669539
1,-0.190469673,0.200508598,0.741227879,0.112161558
1,-0.180179074,0.174690068,0.767688423,0.0860008
1,-0.197072615,0.180646703,0.725341031,0.111502062
1,-0.175692928,0.176403353,0.698417848,0.094819605
1,-0.16720493,0.173795029,0.636508155,0.098420945
1,-0.158911538,0.164805952,0.597965482,0.118280445
1,-0.181964785,0.126577273,0.589655831,0.088642135
1,-0.155671657,0.157142825,0.521228368,0.109852701
1,-0.143831937,0.169677347,0.481895503,0.124170471
1,-0.158492257,0.154900229,0.432312746,0.158376308
1,-0.144487216,0.16151327,0.400792093,0.161512913
1,-0.146526631,0.150399018,0.386702042,0.149440463
1,-0.155863021,0.169528843,0.370187433,0.1523387
1,-0.163150442,0.186146781,0.367355203,0.184995914
1,-0.157688655,0.183978183,0.353930656,0.163303047
1,-0.168509191,0.203815824,0.360473604,0.178518784
1,-0.163707092,0.256886512,0.317412153,0.184107497
1,-0.194430504,0.191124414,0.307464877,0.200216591
1,-0.183356636,0.198114516,0.227940222,0.21416771
1,-0.216152862,0.190459922,0.218114033,0.218750209
1,-0.192687705,0.222249925,0.173934802,0.232889637
1,-0.205492016,0.223977732,0.116148166,0.282003789
1,-0.208439852,0.2392839,0.069327575,0.273954709
1,-0.270206481,0.274764106,0.026815444,0.298707277
1,-0.261717996,0.261151644,-0.034220884,0.352124201
1,-0.256559715,0.273338988,-0.021741152,0.351652369
1,-0.269079165,0.286362418,-0.002305909,0.364209215
1,-0.284194777,0.309580541,0.066983289,0.325120896
1,-0.323946105,0.299955097,0.071470487,0.357301169
1,-0.312698379,0.312977999,0.119588718,0.359544665
1,-0.431695551,0.332281664,0.137874112,0.373722062
1,-0.318352014,0.328429475,0.203488201,0.340837002
1,-0.320708722,0.328350902,0.282224998,0.325710654
1,-0.373271745,0.334181797,0.368770533,0.310906062
1,-0.333534778,0.320930963,0.44784933,0.318240549
1,-0.326928115,0.334645034,0.497499197,0.288237628
1,-0.318573773,0.330062772,0.530279484,0.270966805
1,-0.350506833,0.319467036,0.583010372,0.269911333
1,-0.333789402,0.338630829,0.625269455,0.293162421
1,-0.300729781,0.310391769,0.664460182,0.257420853
1,-0.299559539,0.302459113,0.671192743,0.235624964
1,-0.30398328,0.323084911,0.6341659,0.29517689
1,-0.293536337,0.303787465,0.599785916,0.256393247
1,-0.282451771,0.300502584,0.555702469,0.257500165
1,-0.28590051,0.300985068,0.514535724,0.285646808
1,-0.275764704,0.303542286,0.507502183,0.278932124
1,-0.280757624,0.29698526,0.44645802,0.303617863
1,-0.289696285,0.285074116,0.471416217,0.286335508
1,-0.278935853,0.322987667,0.461074465,0.297185752
1,-0.275370151,0.303420708,0.484036073,0.287121966
1,-0.289873227,0.305426547,0.489229061,0.321305538
1,-0.273561865,0.304460436,0.501849845,0.30046019
1,-0.279121012,0.303473009,0.524556012,0.304151621
1,-0.350706819,0.306467853,0.528082016,0.328335074
1,-0.278237951,0.314129148,0.570070714,0.304181154
1,-0.305883549,0.305354262,0.596127197,0.286066307
1,-0.294637457,0.338962913,0.65457119,0.29216443
1,-0.289634928,0.301684067,0.699204966,0.273262322
1,-0.339074478,0.301698372,0.717429146,0.277899802
1,-0.271757945,0.297466973,0.683299552,0.272315095
1,-0.270611012,0.298423518,0.725362561,0.283973808
1,-0.273466051,0.29706715,0.657476872,0.285962403
1,-0.260578483,0.297305677,0.604193992,0.302839563
1,-0.270649809,0.294727953,0.62796861,0.295940531
1,-0.320201054,0.299461275,0.726697698,0.267955884
1,-0.249518646,0.290992453,0.812856427,0.251646325
1,-0.24974434,0.286562449,0.920320951,0.232225343
1,-0.199170052,0.229589314,0.965015021,0.197010961
1,-0.218914456,0.232526527,0.875399493,0.206733133
1,-0.174677256,0.221767492,0.837750015,0.208027412
1,-0.175592274,0.238720407,0.882192379,0.228085354
1,-0.193229035,0.217667833,0.929707736,0.199232116
1,-0.119965211,0.174122691,0.906185463,0.174153298
1,-0.13510071,0.194420275,0.884781074,0.184610171
1,-0.110364288,0.173556775,0.846547112,0.187511951
1,-0.136567287,0.212263002,0.833666342,0.193942492
1,-0.108246126,0.13781562,0.840475374,0.19132116
1,-0.11096854,0.172686727,0.861831596,0.193164179
1,-0.099630828,0.173553716,0.902164299,0.190142481
1,-0.105599797,0.168866144,0.884727847,0.185199339
1,-0.103228762,0.171496887,0.915041082,0.177179192
1,-0.115026478,0.098736048,0.94636165,0.199189363
1,-0.094295666,0.160766289,0.967345923,0.16802834
1,-0.094755074,0.166870782,0.977199274,0.162979205
1,0.004455684,0.098677457,0.81729692,0.21018571
1,0.010277187,0.074389492,0.938112549,0.12436501
1,0.079902491,0.039975711,0.995630576,0.064889311
1,0.094205839,0.023432965,0.898602691,0.076470176
1,0.063548273,0.031309852,0.860558301,0.116062685
1,0.059294673,0.038381926,0.911196688,0.092136715
1,0.063825503,0.008818403,0.978024364,0.076389953
1,0.100255914,0.028828767,0.87963521,0.103003136
1,0.068099871,0.056008145,0.908373445,0.105902955
1,0.062332454,0.034644567,0.932339238,0.079925979
1,0.066150216,0.019539324,0.939914994,0.068919603
1,0.083841216,0.020836155,0.900556063,0.069596104
1,0.079705738,0.024596326,0.913869403,0.081406847
1,0.076083463,0.005644232,0.894916384,0.08617152
1,0.129435614,0.02708213,0.869747475,0.105266899
1,0.07786449,0.033414302,0.77773391,0.089998167
1,0.096708015,0.022289306,0.821744427,0.083273277
1,0.078241337,0.01657929,0.801437054,0.091265614
1,0.099425897,0.021322235,0.775514007,0.093164936
1,0.070268586,0.02126132,0.83600761,0.095753431
1,0.070985185,0.028520379,0.918357012,0.102253901
1,0.110773035,0.000132133,0.983130699,0.023799281
1,0.098680975,-0.029062343,0.781136269,0.069056331
1,0.050658271,0.039693132,0.72600989,0.125853524
1,0.047954723,0.035892793,0.826836726,0.087044301
1,0.042039387,0.038482517,0.827095392,0.088103141
1,0.034144519,0.034085591,0.85590856,0.065887293
1,0.047669693,0.030774494,0.857958476,0.067346847
1,0.067761219,0.065562866,0.822376036,0.072742461
1,0.042819918,0.040014191,0.75449757,0.095903222
1,0.046909854,0.125502959,0.679615974,0.104888976
1,-0.005215462,0.063324527,0.571798577,0.145856581
1,-0.004277265,0.078903921,0.6335891,0.138239342
1,9.37E-05,0.070779513,0.703533583,0.128230293
1,-0.016555976,0.071279854,0.753039354,0.112744064
1,-0.009055229,0.063782008,0.748773104,0.113261299
1,0.010981941,0.059918404,0.772899888,0.115038768
1,0.009444992,0.076958821,0.816777116,0.084029616
1,0.020463731,0.033672441,0.84209452,0.075838591
1,0.032169273,0.127755563,0.838563189,0.075546793
1,0.022939659,0.057630695,0.7643668,0.083856728
1,0.00983259,0.064670412,0.701463153,0.109451956
1,0.036209792,0.051640168,0.589079633,0.119066969
1,0.022798243,0.052367251,0.52474055,0.143250341
1,-0.021945175,0.099816843,0.448311835,0.175943055
1,-0.034402118,0.090677704,0.498431365,0.159620399
1,-0.022306032,0.087198965,0.589482028,0.130231139
1,-0.027926249,0.084679689,0.683036042,0.142444293
1,-0.027261413,0.08347075,0.734133842,0.180222628
1,-0.036752939,0.051483527,0.647758886,0.129781604
1,-0.033795819,0.09708415,0.521979406,0.159257546
1,-0.056273331,0.066894965,0.397406464,0.222755026
1,-0.211949006,0.255363017,0.183692336,0.336394638
1,-0.224540593,0.249734671,0.286477674,0.369237358
1,-0.223396025,0.256827838,0.45019879,0.30760785
1,-0.220346666,0.258003957,0.488656839,0.275546645
1,-0.228453964,0.257719602,0.585843293,0.247985688
1,-0.221178632,0.231230158,0.662021247,0.231715764
1,-0.230854909,0.218446039,0.685804569,0.177203207
1,-0.193614632,0.236626074,0.706056595,0.206996053
1,-0.188745096,0.224036366,0.720391035,0.19801259
1,-0.193060321,0.208851242,0.726858371,0.197668072
1,-0.198726758,0.216636322,0.593648746,0.216166246
1,-0.170785038,0.212985436,0.492777477,0.23795129
1,-0.170296121,0.213980503,0.319103384,0.273869304
1,-0.204571158,0.256660263,0.152160107,0.348151599
1,-0.219323605,0.261860579,0.247857362,0.340097055
1,-0.232713946,0.270239321,0.299882522,0.323614642
1,-0.234147792,0.272086967,0.396079904,0.30268241
1,-0.248448104,0.273119803,0.445620502,0.290931704
1,-0.23568139,0.262752178,0.536698741,0.282631193
1,-0.326109455,0.310365715,0.527036266,0.333971467
1,-0.232956678,0.260728604,0.653512483,0.239488121
1,-0.22909674,0.26292865,0.606542036,0.248030409
1,-0.236139596,0.26811651,0.580027974,0.2576791
1,-0.227950243,0.259964881,0.470893508,0.266564792
1,-0.235711426,0.260831013,0.434650717,0.288218297
1,-0.230546553,0.260437692,0.406287102,0.288877424
1,-0.218504542,0.257109937,0.46753494,0.269983834
1,-0.220948175,0.246030092,0.539520353,0.249838322
1,-0.212770462,0.242648453,0.64460443,0.22884284
1,-0.203052983,0.236538368,0.74765156,0.199388511
1,-0.212786255,0.210020107,0.83487374,0.169985611
1,-0.210466741,0.208524916,0.816923589,0.174530791
1,-0.180991522,0.216763332,0.775074144,0.224501929
1,-0.175069011,0.211563591,0.73704728,0.171908445
1,-0.169225358,0.202510332,0.667651106,0.191097665
1,-0.153669773,0.191459986,0.638679658,0.1800697
1,-0.146077735,0.187860849,0.6759302,0.210413379
1,-0.160902604,0.175702646,0.697254092,0.220475689
1,-0.132104529,0.175292397,0.700246038,0.148267568
1,-0.124068785,0.162761933,0.75579158,0.129645895
1,-0.148638323,0.171703789,0.771467818,0.122061081
1,-0.112763493,0.191775123,0.752739672,0.133954639
1,-0.111342184,0.146223025,0.723959533,0.127054229
1,-0.108443219,0.126028109,0.695039631,0.154798151
1,-0.108652297,0.130220765,0.654138497,0.142822529
1,-0.161746651,0.140457466,0.658466339,0.126910582
1,-0.085154171,0.130471966,0.658463758,0.128077928
1,-0.187521407,0.136290129,0.653997458,0.116416596
1,-0.075347513,0.096307427,0.646864668,0.111537784
1,-0.081137321,0.115592578,0.671719001,0.101494108
1,-0.070400388,0.097147305,0.657885902,0.103755346
1,-0.066219567,0.135603314,0.63648176,0.100905049
1,-0.060334906,0.092577353,0.624344811,0.082974806
1,-0.04557547,0.090701565,0.60605976,0.078395799
1,-0.088958469,0.109671931,0.57910417,0.091206894
1,-0.050332384,0.111151094,0.555192614,0.100091861
1,-0.062842353,0.090559355,0.507883158,0.100015536
1,-0.051593497,0.095282098,0.464443469,0.096446446
1,-0.045256452,0.089454815,0.457072329,0.092531331
1,-0.049586587,0.09116001,0.399338952,0.117661109
1,-0.055030939,0.092893424,0.324404235,0.124147124
1,-0.06070573,0.092586403,0.226086695,0.140655273
1,-0.054623687,0.10472982,0.143873599,0.165220961
1,-0.116236612,0.120850266,0.021216476,0.186008256
1,-0.082183353,0.109544215,0.133589642,0.170819128
1,-0.089229028,0.113695406,0.166066414,0.159720719
1,-0.099209326,0.120503566,0.237817535,0.152769972
1,-0.209196303,0.149443651,0.289376296,0.165233807
1,-0.112009158,0.129108917,0.314485192,0.144580235
1,-0.126732521,0.130497374,0.321791863,0.12097116
1,-0.127891677,0.133476218,0.33402379,0.159190685
1,-0.116772711,0.13310957,0.31706515,0.152946085
1,-0.112227452,0.136464042,0.310740884,0.132009148
1,-0.113551686,0.132801494,0.276911361,0.127863896
1,-0.122547865,0.134036005,0.244996533,0.13287212
1,-0.107607007,0.129398063,0.227560818,0.148672894
1,-0.127457347,0.138603152,0.194483386,0.157700801
